,Timestamp,Rainfall (mm),station_number,station_name,station_no,latitude,longitude
117,2019-11-01,71.4,115596,Kinmount House,115596,55.01095443,-3.351411196
118,2019-12-01,97.8,115596,Kinmount House,115596,55.01095443,-3.351411196
119,2020-01-01,112.2,115596,Kinmount House,115596,55.01095443,-3.351411196
120,2020-02-01,176.6,115596,Kinmount House,115596,55.01095443,-3.351411196
121,2020-03-01,50.4,115596,Kinmount House,115596,55.01095443,-3.351411196
122,2020-04-01,9.8,115596,Kinmount House,115596,55.01095443,-3.351411196
123,2020-05-01,17.0,115596,Kinmount House,115596,55.01095443,-3.351411196
124,2020-06-01,128.6,115596,Kinmount House,115596,55.01095443,-3.351411196
125,2020-07-01,158.8,115596,Kinmount House,115596,55.01095443,-3.351411196
126,2020-08-01,156.4,115596,Kinmount House,115596,55.01095443,-3.351411196
127,2020-09-01,78.6,115596,Kinmount House,115596,55.01095443,-3.351411196
128,2020-10-01,144.2,115596,Kinmount House,115596,55.01095443,-3.351411196
129,2020-11-01,105.4,115596,Kinmount House,115596,55.01095443,-3.351411196
130,2020-12-01,103.8,115596,Kinmount House,115596,55.01095443,-3.351411196
131,2021-01-01,91.8,115596,Kinmount House,115596,55.01095443,-3.351411196
132,2021-02-01,96.6,115596,Kinmount House,115596,55.01095443,-3.351411196
133,2021-03-01,86.6,115596,Kinmount House,115596,55.01095443,-3.351411196
134,2021-04-01,9.0,115596,Kinmount House,115596,55.01095443,-3.351411196
135,2021-05-01,103.2,115596,Kinmount House,115596,55.01095443,-3.351411196
136,2021-06-01,24.8,115596,Kinmount House,115596,55.01095443,-3.351411196
137,2021-07-01,31.8,115596,Kinmount House,115596,55.01095443,-3.351411196
138,2021-08-01,63.4,115596,Kinmount House,115596,55.01095443,-3.351411196
139,2021-09-01,87.2,115596,Kinmount House,115596,55.01095443,-3.351411196
140,2021-10-01,219.2,115596,Kinmount House,115596,55.01095443,-3.351411196
141,2021-11-01,59.4,115596,Kinmount House,115596,55.01095443,-3.351411196
142,2021-12-01,90.0,115596,Kinmount House,115596,55.01095443,-3.351411196
143,2022-01-01,26.8,115596,Kinmount House,115596,55.01095443,-3.351411196
144,2022-02-01,31.6,115596,Kinmount House,115596,55.01095443,-3.351411196
0,2010-02-01,52.8,335617,Kirkcaldy,335617,56.11765342,-3.147961765
1,2010-03-01,119.8,335617,Kirkcaldy,335617,56.11765342,-3.147961765
2,2010-04-01,36.6,335617,Kirkcaldy,335617,56.11765342,-3.147961765
3,2010-05-01,31.2,335617,Kirkcaldy,335617,56.11765342,-3.147961765
4,2010-06-01,27.6,335617,Kirkcaldy,335617,56.11765342,-3.147961765
5,2010-07-01,140.0,335617,Kirkcaldy,335617,56.11765342,-3.147961765
6,2010-08-01,71.4,335617,Kirkcaldy,335617,56.11765342,-3.147961765
7,2010-09-01,87.8,335617,Kirkcaldy,335617,56.11765342,-3.147961765
8,2010-10-01,68.8,335617,Kirkcaldy,335617,56.11765342,-3.147961765
9,2010-11-01,112.6,335617,Kirkcaldy,335617,56.11765342,-3.147961765
10,2010-12-01,47.2,335617,Kirkcaldy,335617,56.11765342,-3.147961765
11,2011-01-01,62.6,335617,Kirkcaldy,335617,56.11765342,-3.147961765
12,2011-02-01,129.4,335617,Kirkcaldy,335617,56.11765342,-3.147961765
13,2011-03-01,79.6,335617,Kirkcaldy,335617,56.11765342,-3.147961765
14,2011-04-01,18.0,335617,Kirkcaldy,335617,56.11765342,-3.147961765
15,2011-05-01,63.0,335617,Kirkcaldy,335617,56.11765342,-3.147961765
16,2011-06-01,67.6,335617,Kirkcaldy,335617,56.11765342,-3.147961765
17,2011-07-01,105.8,335617,Kirkcaldy,335617,56.11765342,-3.147961765
18,2011-08-01,168.8,335617,Kirkcaldy,335617,56.11765342,-3.147961765
19,2011-09-01,48.2,335617,Kirkcaldy,335617,56.11765342,-3.147961765
20,2011-10-01,89.2,335617,Kirkcaldy,335617,56.11765342,-3.147961765
21,2011-11-01,60.4,335617,Kirkcaldy,335617,56.11765342,-3.147961765
22,2011-12-01,64.6,335617,Kirkcaldy,335617,56.11765342,-3.147961765
23,2012-01-01,40.8,335617,Kirkcaldy,335617,56.11765342,-3.147961765
24,2012-02-01,25.8,335617,Kirkcaldy,335617,56.11765342,-3.147961765
25,2012-03-01,10.2,335617,Kirkcaldy,335617,56.11765342,-3.147961765
26,2012-04-01,110.2,335617,Kirkcaldy,335617,56.11765342,-3.147961765
27,2012-05-01,73.6,335617,Kirkcaldy,335617,56.11765342,-3.147961765
28,2012-06-01,123.6,335617,Kirkcaldy,335617,56.11765342,-3.147961765
29,2012-07-01,123.2,335617,Kirkcaldy,335617,56.11765342,-3.147961765
30,2012-08-01,105.2,335617,Kirkcaldy,335617,56.11765342,-3.147961765
31,2012-09-01,73.4,335617,Kirkcaldy,335617,56.11765342,-3.147961765
32,2012-10-01,123.0,335617,Kirkcaldy,335617,56.11765342,-3.147961765
33,2012-11-01,54.2,335617,Kirkcaldy,335617,56.11765342,-3.147961765
34,2012-12-01,101.4,335617,Kirkcaldy,335617,56.11765342,-3.147961765
35,2013-01-01,76.8,335617,Kirkcaldy,335617,56.11765342,-3.147961765
36,2013-02-01,27.0,335617,Kirkcaldy,335617,56.11765342,-3.147961765
37,2013-03-01,38.0,335617,Kirkcaldy,335617,56.11765342,-3.147961765
38,2013-04-01,33.0,335617,Kirkcaldy,335617,56.11765342,-3.147961765
39,2013-05-01,55.6,335617,Kirkcaldy,335617,56.11765342,-3.147961765
40,2013-06-01,24.8,335617,Kirkcaldy,335617,56.11765342,-3.147961765
41,2013-07-01,67.0,335617,Kirkcaldy,335617,56.11765342,-3.147961765
42,2013-08-01,19.4,335617,Kirkcaldy,335617,56.11765342,-3.147961765
43,2013-09-01,39.6,335617,Kirkcaldy,335617,56.11765342,-3.147961765
44,2013-10-01,121.8,335617,Kirkcaldy,335617,56.11765342,-3.147961765
45,2013-11-01,23.8,335617,Kirkcaldy,335617,56.11765342,-3.147961765
46,2013-12-01,47.2,335617,Kirkcaldy,335617,56.11765342,-3.147961765
47,2014-01-01,67.4,335617,Kirkcaldy,335617,56.11765342,-3.147961765
48,2014-02-01,55.4,335617,Kirkcaldy,335617,56.11765342,-3.147961765
49,2014-03-01,49.2,335617,Kirkcaldy,335617,56.11765342,-3.147961765
50,2014-04-01,79.2,335617,Kirkcaldy,335617,56.11765342,-3.147961765
51,2014-05-01,53.6,335617,Kirkcaldy,335617,56.11765342,-3.147961765
52,2014-06-01,27.4,335617,Kirkcaldy,335617,56.11765342,-3.147961765
53,2014-07-01,36.8,335617,Kirkcaldy,335617,56.11765342,-3.147961765
54,2014-08-01,87.4,335617,Kirkcaldy,335617,56.11765342,-3.147961765
55,2014-09-01,19.4,335617,Kirkcaldy,335617,56.11765342,-3.147961765
56,2014-10-01,84.8,335617,Kirkcaldy,335617,56.11765342,-3.147961765
57,2014-11-01,72.0,335617,Kirkcaldy,335617,56.11765342,-3.147961765
58,2014-12-01,73.0,335617,Kirkcaldy,335617,56.11765342,-3.147961765
59,2015-01-01,84.6,335617,Kirkcaldy,335617,56.11765342,-3.147961765
60,2015-02-01,39.2,335617,Kirkcaldy,335617,56.11765342,-3.147961765
61,2015-03-01,60.0,335617,Kirkcaldy,335617,56.11765342,-3.147961765
62,2015-04-01,31.8,335617,Kirkcaldy,335617,56.11765342,-3.147961765
63,2015-05-01,97.2,335617,Kirkcaldy,335617,56.11765342,-3.147961765
64,2015-06-01,38.8,335617,Kirkcaldy,335617,56.11765342,-3.147961765
65,2015-07-01,120.4,335617,Kirkcaldy,335617,56.11765342,-3.147961765
66,2015-08-01,62.4,335617,Kirkcaldy,335617,56.11765342,-3.147961765
67,2015-09-01,32.0,335617,Kirkcaldy,335617,56.11765342,-3.147961765
68,2015-10-01,34.6,335617,Kirkcaldy,335617,56.11765342,-3.147961765
69,2015-11-01,149.8,335617,Kirkcaldy,335617,56.11765342,-3.147961765
70,2015-12-01,161.2,335617,Kirkcaldy,335617,56.11765342,-3.147961765
71,2016-01-01,124.6,335617,Kirkcaldy,335617,56.11765342,-3.147961765
72,2016-02-01,64.0,335617,Kirkcaldy,335617,56.11765342,-3.147961765
73,2016-03-01,18.8,335617,Kirkcaldy,335617,56.11765342,-3.147961765
74,2016-04-01,85.0,335617,Kirkcaldy,335617,56.11765342,-3.147961765
75,2016-05-01,22.6,335617,Kirkcaldy,335617,56.11765342,-3.147961765
76,2016-06-01,73.4,335617,Kirkcaldy,335617,56.11765342,-3.147961765
77,2016-07-01,62.2,335617,Kirkcaldy,335617,56.11765342,-3.147961765
78,2016-08-01,41.0,335617,Kirkcaldy,335617,56.11765342,-3.147961765
79,2016-09-01,50.6,335617,Kirkcaldy,335617,56.11765342,-3.147961765
80,2016-10-01,45.8,335617,Kirkcaldy,335617,56.11765342,-3.147961765
81,2016-11-01,51.8,335617,Kirkcaldy,335617,56.11765342,-3.147961765
82,2016-12-01,63.8,335617,Kirkcaldy,335617,56.11765342,-3.147961765
83,2017-01-01,21.2,335617,Kirkcaldy,335617,56.11765342,-3.147961765
84,2017-02-01,82.4,335617,Kirkcaldy,335617,56.11765342,-3.147961765
85,2017-03-01,59.4,335617,Kirkcaldy,335617,56.11765342,-3.147961765
86,2017-04-01,4.2,335617,Kirkcaldy,335617,56.11765342,-3.147961765
87,2017-05-01,34.0,335617,Kirkcaldy,335617,56.11765342,-3.147961765
88,2017-06-01,126.6,335617,Kirkcaldy,335617,56.11765342,-3.147961765
89,2017-07-01,62.4,335617,Kirkcaldy,335617,56.11765342,-3.147961765
90,2017-08-01,85.8,335617,Kirkcaldy,335617,56.11765342,-3.147961765
91,2017-09-01,71.8,335617,Kirkcaldy,335617,56.11765342,-3.147961765
92,2017-10-01,54.2,335617,Kirkcaldy,335617,56.11765342,-3.147961765
93,2017-11-01,39.8,335617,Kirkcaldy,335617,56.11765342,-3.147961765
94,2017-12-01,49.6,335617,Kirkcaldy,335617,56.11765342,-3.147961765
95,2018-01-01,85.8,335617,Kirkcaldy,335617,56.11765342,-3.147961765
96,2018-02-01,26.8,335617,Kirkcaldy,335617,56.11765342,-3.147961765
97,2018-03-01,91.8,335617,Kirkcaldy,335617,56.11765342,-3.147961765
98,2018-04-01,66.6,335617,Kirkcaldy,335617,56.11765342,-3.147961765
99,2018-05-01,26.8,335617,Kirkcaldy,335617,56.11765342,-3.147961765
100,2018-06-01,42.4,335617,Kirkcaldy,335617,56.11765342,-3.147961765
101,2018-07-01,38.0,335617,Kirkcaldy,335617,56.11765342,-3.147961765
102,2018-08-01,70.6,335617,Kirkcaldy,335617,56.11765342,-3.147961765
103,2018-09-01,49.0,335617,Kirkcaldy,335617,56.11765342,-3.147961765
104,2018-10-01,40.4,335617,Kirkcaldy,335617,56.11765342,-3.147961765
105,2018-11-01,76.4,335617,Kirkcaldy,335617,56.11765342,-3.147961765
106,2018-12-01,36.0,335617,Kirkcaldy,335617,56.11765342,-3.147961765
107,2019-01-01,8.4,335617,Kirkcaldy,335617,56.11765342,-3.147961765
108,2019-02-01,21.8,335617,Kirkcaldy,335617,56.11765342,-3.147961765
109,2019-03-01,87.8,335617,Kirkcaldy,335617,56.11765342,-3.147961765
110,2019-04-01,45.8,335617,Kirkcaldy,335617,56.11765342,-3.147961765
111,2019-05-01,75.6,335617,Kirkcaldy,335617,56.11765342,-3.147961765
112,2019-06-01,112.8,335617,Kirkcaldy,335617,56.11765342,-3.147961765
113,2019-07-01,114.0,335617,Kirkcaldy,335617,56.11765342,-3.147961765
114,2019-08-01,128.2,335617,Kirkcaldy,335617,56.11765342,-3.147961765
115,2019-09-01,79.6,335617,Kirkcaldy,335617,56.11765342,-3.147961765
116,2019-10-01,78.8,335617,Kirkcaldy,335617,56.11765342,-3.147961765
117,2019-11-01,103.6,335617,Kirkcaldy,335617,56.11765342,-3.147961765
118,2019-12-01,61.4,335617,Kirkcaldy,335617,56.11765342,-3.147961765
119,2020-01-01,65.2,335617,Kirkcaldy,335617,56.11765342,-3.147961765
120,2020-02-01,173.0,335617,Kirkcaldy,335617,56.11765342,-3.147961765
121,2020-03-01,40.2,335617,Kirkcaldy,335617,56.11765342,-3.147961765
122,2020-04-01,5.2,335617,Kirkcaldy,335617,56.11765342,-3.147961765
123,2020-05-01,15.8,335617,Kirkcaldy,335617,56.11765342,-3.147961765
124,2020-06-01,72.6,335617,Kirkcaldy,335617,56.11765342,-3.147961765
125,2020-07-01,100.0,335617,Kirkcaldy,335617,56.11765342,-3.147961765
126,2020-08-01,137.4,335617,Kirkcaldy,335617,56.11765342,-3.147961765
127,2020-09-01,61.6,335617,Kirkcaldy,335617,56.11765342,-3.147961765
128,2020-10-01,129.2,335617,Kirkcaldy,335617,56.11765342,-3.147961765
129,2020-11-01,66.0,335617,Kirkcaldy,335617,56.11765342,-3.147961765
130,2020-12-01,125.2,335617,Kirkcaldy,335617,56.11765342,-3.147961765
131,2021-01-01,97.4,335617,Kirkcaldy,335617,56.11765342,-3.147961765
132,2021-02-01,69.2,335617,Kirkcaldy,335617,56.11765342,-3.147961765
133,2021-03-01,30.0,335617,Kirkcaldy,335617,56.11765342,-3.147961765
134,2021-04-01,6.8,335617,Kirkcaldy,335617,56.11765342,-3.147961765
135,2021-05-01,109.8,335617,Kirkcaldy,335617,56.11765342,-3.147961765
136,2021-06-01,27.4,335617,Kirkcaldy,335617,56.11765342,-3.147961765
137,2021-07-01,79.4,335617,Kirkcaldy,335617,56.11765342,-3.147961765
138,2021-08-01,74.2,335617,Kirkcaldy,335617,56.11765342,-3.147961765
139,2021-09-01,81.4,335617,Kirkcaldy,335617,56.11765342,-3.147961765
140,2021-10-01,145.4,335617,Kirkcaldy,335617,56.11765342,-3.147961765
141,2021-11-01,34.8,335617,Kirkcaldy,335617,56.11765342,-3.147961765
142,2021-12-01,66.6,335617,Kirkcaldy,335617,56.11765342,-3.147961765
143,2022-01-01,31.0,335617,Kirkcaldy,335617,56.11765342,-3.147961765
144,2022-02-01,13.0,335617,Kirkcaldy,335617,56.11765342,-3.147961765
0,2010-02-01,0.0,504458,Kirkcudbright Raingauge,504458,54.84543419,-4.038511682
1,2010-03-01,0.0,504458,Kirkcudbright Raingauge,504458,54.84543419,-4.038511682
2,2010-04-01,0.0,504458,Kirkcudbright Raingauge,504458,54.84543419,-4.038511682
3,2010-05-01,0.0,504458,Kirkcudbright Raingauge,504458,54.84543419,-4.038511682
4,2010-06-01,0.0,504458,Kirkcudbright Raingauge,504458,54.84543419,-4.038511682
5,2010-07-01,0.0,504458,Kirkcudbright Raingauge,504458,54.84543419,-4.038511682
6,2010-08-01,0.0,504458,Kirkcudbright Raingauge,504458,54.84543419,-4.038511682
7,2010-09-01,0.0,504458,Kirkcudbright Raingauge,504458,54.84543419,-4.038511682
8,2010-10-01,0.0,504458,Kirkcudbright Raingauge,504458,54.84543419,-4.038511682
9,2010-11-01,0.0,504458,Kirkcudbright Raingauge,504458,54.84543419,-4.038511682
10,2010-12-01,0.0,504458,Kirkcudbright Raingauge,504458,54.84543419,-4.038511682
11,2011-01-01,0.0,504458,Kirkcudbright Raingauge,504458,54.84543419,-4.038511682
12,2011-02-01,0.0,504458,Kirkcudbright Raingauge,504458,54.84543419,-4.038511682
13,2011-03-01,0.0,504458,Kirkcudbright Raingauge,504458,54.84543419,-4.038511682
14,2011-04-01,0.0,504458,Kirkcudbright Raingauge,504458,54.84543419,-4.038511682
15,2011-05-01,0.0,504458,Kirkcudbright Raingauge,504458,54.84543419,-4.038511682
16,2011-06-01,0.0,504458,Kirkcudbright Raingauge,504458,54.84543419,-4.038511682
17,2011-07-01,0.0,504458,Kirkcudbright Raingauge,504458,54.84543419,-4.038511682
18,2011-08-01,0.0,504458,Kirkcudbright Raingauge,504458,54.84543419,-4.038511682
19,2011-09-01,0.0,504458,Kirkcudbright Raingauge,504458,54.84543419,-4.038511682
20,2011-10-01,0.0,504458,Kirkcudbright Raingauge,504458,54.84543419,-4.038511682
21,2011-11-01,0.0,504458,Kirkcudbright Raingauge,504458,54.84543419,-4.038511682
22,2011-12-01,0.0,504458,Kirkcudbright Raingauge,504458,54.84543419,-4.038511682
23,2012-01-01,0.0,504458,Kirkcudbright Raingauge,504458,54.84543419,-4.038511682
24,2012-02-01,0.0,504458,Kirkcudbright Raingauge,504458,54.84543419,-4.038511682
25,2012-03-01,0.0,504458,Kirkcudbright Raingauge,504458,54.84543419,-4.038511682
26,2012-04-01,0.0,504458,Kirkcudbright Raingauge,504458,54.84543419,-4.038511682
27,2012-05-01,0.0,504458,Kirkcudbright Raingauge,504458,54.84543419,-4.038511682
28,2012-06-01,0.0,504458,Kirkcudbright Raingauge,504458,54.84543419,-4.038511682
29,2012-07-01,0.0,504458,Kirkcudbright Raingauge,504458,54.84543419,-4.038511682
30,2012-08-01,0.0,504458,Kirkcudbright Raingauge,504458,54.84543419,-4.038511682
31,2012-09-01,0.0,504458,Kirkcudbright Raingauge,504458,54.84543419,-4.038511682
32,2012-10-01,0.0,504458,Kirkcudbright Raingauge,504458,54.84543419,-4.038511682
33,2012-11-01,0.0,504458,Kirkcudbright Raingauge,504458,54.84543419,-4.038511682
34,2012-12-01,0.0,504458,Kirkcudbright Raingauge,504458,54.84543419,-4.038511682
35,2013-01-01,0.0,504458,Kirkcudbright Raingauge,504458,54.84543419,-4.038511682
36,2013-02-01,0.0,504458,Kirkcudbright Raingauge,504458,54.84543419,-4.038511682
37,2013-03-01,0.0,504458,Kirkcudbright Raingauge,504458,54.84543419,-4.038511682
38,2013-04-01,0.0,504458,Kirkcudbright Raingauge,504458,54.84543419,-4.038511682
39,2013-05-01,0.0,504458,Kirkcudbright Raingauge,504458,54.84543419,-4.038511682
40,2013-06-01,0.0,504458,Kirkcudbright Raingauge,504458,54.84543419,-4.038511682
41,2013-07-01,0.0,504458,Kirkcudbright Raingauge,504458,54.84543419,-4.038511682
42,2013-08-01,0.0,504458,Kirkcudbright Raingauge,504458,54.84543419,-4.038511682
43,2013-09-01,0.0,504458,Kirkcudbright Raingauge,504458,54.84543419,-4.038511682
44,2013-10-01,0.0,504458,Kirkcudbright Raingauge,504458,54.84543419,-4.038511682
45,2013-11-01,0.0,504458,Kirkcudbright Raingauge,504458,54.84543419,-4.038511682
46,2013-12-01,0.0,504458,Kirkcudbright Raingauge,504458,54.84543419,-4.038511682
47,2014-01-01,14.4,504458,Kirkcudbright Raingauge,504458,54.84543419,-4.038511682
48,2014-02-01,201.8,504458,Kirkcudbright Raingauge,504458,54.84543419,-4.038511682
49,2014-03-01,121.0,504458,Kirkcudbright Raingauge,504458,54.84543419,-4.038511682
50,2014-04-01,57.6,504458,Kirkcudbright Raingauge,504458,54.84543419,-4.038511682
51,2014-05-01,114.6,504458,Kirkcudbright Raingauge,504458,54.84543419,-4.038511682
52,2014-06-01,48.2,504458,Kirkcudbright Raingauge,504458,54.84543419,-4.038511682
53,2014-07-01,75.6,504458,Kirkcudbright Raingauge,504458,54.84543419,-4.038511682
54,2014-08-01,105.8,504458,Kirkcudbright Raingauge,504458,54.84543419,-4.038511682
55,2014-09-01,9.4,504458,Kirkcudbright Raingauge,504458,54.84543419,-4.038511682
56,2014-10-01,248.0,504458,Kirkcudbright Raingauge,504458,54.84543419,-4.038511682
57,2014-11-01,122.2,504458,Kirkcudbright Raingauge,504458,54.84543419,-4.038511682
58,2014-12-01,168.8,504458,Kirkcudbright Raingauge,504458,54.84543419,-4.038511682
59,2015-01-01,170.8,504458,Kirkcudbright Raingauge,504458,54.84543419,-4.038511682
60,2015-02-01,111.8,504458,Kirkcudbright Raingauge,504458,54.84543419,-4.038511682
61,2015-03-01,143.8,504458,Kirkcudbright Raingauge,504458,54.84543419,-4.038511682
62,2015-04-01,53.2,504458,Kirkcudbright Raingauge,504458,54.84543419,-4.038511682
63,2015-05-01,124.0,504458,Kirkcudbright Raingauge,504458,54.84543419,-4.038511682
64,2015-06-01,69.8,504458,Kirkcudbright Raingauge,504458,54.84543419,-4.038511682
65,2015-07-01,109.4,504458,Kirkcudbright Raingauge,504458,54.84543419,-4.038511682
66,2015-08-01,124.0,504458,Kirkcudbright Raingauge,504458,54.84543419,-4.038511682
67,2015-09-01,65.0,504458,Kirkcudbright Raingauge,504458,54.84543419,-4.038511682
68,2015-10-01,58.0,504458,Kirkcudbright Raingauge,504458,54.84543419,-4.038511682
69,2015-11-01,231.8,504458,Kirkcudbright Raingauge,504458,54.84543419,-4.038511682
70,2015-12-01,284.8,504458,Kirkcudbright Raingauge,504458,54.84543419,-4.038511682
71,2016-01-01,233.4,504458,Kirkcudbright Raingauge,504458,54.84543419,-4.038511682
72,2016-02-01,160.0,504458,Kirkcudbright Raingauge,504458,54.84543419,-4.038511682
73,2016-03-01,73.6,504458,Kirkcudbright Raingauge,504458,54.84543419,-4.038511682
74,2016-04-01,109.6,504458,Kirkcudbright Raingauge,504458,54.84543419,-4.038511682
75,2016-05-01,52.2,504458,Kirkcudbright Raingauge,504458,54.84543419,-4.038511682
76,2016-06-01,78.8,504458,Kirkcudbright Raingauge,504458,54.84543419,-4.038511682
77,2016-07-01,115.6,504458,Kirkcudbright Raingauge,504458,54.84543419,-4.038511682
78,2016-08-01,92.6,504458,Kirkcudbright Raingauge,504458,54.84543419,-4.038511682
79,2016-09-01,113.8,504458,Kirkcudbright Raingauge,504458,54.84543419,-4.038511682
80,2016-10-01,36.4,504458,Kirkcudbright Raingauge,504458,54.84543419,-4.038511682
81,2016-11-01,91.0,504458,Kirkcudbright Raingauge,504458,54.84543419,-4.038511682
82,2016-12-01,65.4,504458,Kirkcudbright Raingauge,504458,54.84543419,-4.038511682
83,2017-01-01,98.0,504458,Kirkcudbright Raingauge,504458,54.84543419,-4.038511682
84,2017-02-01,111.4,504458,Kirkcudbright Raingauge,504458,54.84543419,-4.038511682
85,2017-03-01,122.8,504458,Kirkcudbright Raingauge,504458,54.84543419,-4.038511682
86,2017-04-01,20.8,504458,Kirkcudbright Raingauge,504458,54.84543419,-4.038511682
87,2017-05-01,68.2,504458,Kirkcudbright Raingauge,504458,54.84543419,-4.038511682
88,2017-06-01,175.8,504458,Kirkcudbright Raingauge,504458,54.84543419,-4.038511682
89,2017-07-01,109.8,504458,Kirkcudbright Raingauge,504458,54.84543419,-4.038511682
90,2017-08-01,107.2,504458,Kirkcudbright Raingauge,504458,54.84543419,-4.038511682
91,2017-09-01,163.4,504458,Kirkcudbright Raingauge,504458,54.84543419,-4.038511682
92,2017-10-01,131.2,504458,Kirkcudbright Raingauge,504458,54.84543419,-4.038511682
93,2017-11-01,104.8,504458,Kirkcudbright Raingauge,504458,54.84543419,-4.038511682
94,2017-12-01,105.6,504458,Kirkcudbright Raingauge,504458,54.84543419,-4.038511682
95,2018-01-01,150.6,504458,Kirkcudbright Raingauge,504458,54.84543419,-4.038511682
96,2018-02-01,86.0,504458,Kirkcudbright Raingauge,504458,54.84543419,-4.038511682
97,2018-03-01,82.6,504458,Kirkcudbright Raingauge,504458,54.84543419,-4.038511682
98,2018-04-01,114.8,504458,Kirkcudbright Raingauge,504458,54.84543419,-4.038511682
99,2018-05-01,45.8,504458,Kirkcudbright Raingauge,504458,54.84543419,-4.038511682
100,2018-06-01,49.2,504458,Kirkcudbright Raingauge,504458,54.84543419,-4.038511682
101,2018-07-01,80.4,504458,Kirkcudbright Raingauge,504458,54.84543419,-4.038511682
102,2018-08-01,147.8,504458,Kirkcudbright Raingauge,504458,54.84543419,-4.038511682
103,2018-09-01,109.6,504458,Kirkcudbright Raingauge,504458,54.84543419,-4.038511682
104,2018-10-01,114.8,504458,Kirkcudbright Raingauge,504458,54.84543419,-4.038511682
105,2018-11-01,169.4,504458,Kirkcudbright Raingauge,504458,54.84543419,-4.038511682
106,2018-12-01,159.4,504458,Kirkcudbright Raingauge,504458,54.84543419,-4.038511682
107,2019-01-01,65.0,504458,Kirkcudbright Raingauge,504458,54.84543419,-4.038511682
108,2019-02-01,94.0,504458,Kirkcudbright Raingauge,504458,54.84543419,-4.038511682
109,2019-03-01,179.8,504458,Kirkcudbright Raingauge,504458,54.84543419,-4.038511682
110,2019-04-01,49.8,504458,Kirkcudbright Raingauge,504458,54.84543419,-4.038511682
111,2019-05-01,59.0,504458,Kirkcudbright Raingauge,504458,54.84543419,-4.038511682
112,2019-06-01,61.0,504458,Kirkcudbright Raingauge,504458,54.84543419,-4.038511682
113,2019-07-01,99.2,504458,Kirkcudbright Raingauge,504458,54.84543419,-4.038511682
114,2019-08-01,244.4,504458,Kirkcudbright Raingauge,504458,54.84543419,-4.038511682
115,2019-09-01,189.4,504458,Kirkcudbright Raingauge,504458,54.84543419,-4.038511682
116,2019-10-01,195.4,504458,Kirkcudbright Raingauge,504458,54.84543419,-4.038511682
117,2019-11-01,109.6,504458,Kirkcudbright Raingauge,504458,54.84543419,-4.038511682
118,2019-12-01,124.6,504458,Kirkcudbright Raingauge,504458,54.84543419,-4.038511682
119,2020-01-01,124.4,504458,Kirkcudbright Raingauge,504458,54.84543419,-4.038511682
120,2020-02-01,181.8,504458,Kirkcudbright Raingauge,504458,54.84543419,-4.038511682
121,2020-03-01,61.8,504458,Kirkcudbright Raingauge,504458,54.84543419,-4.038511682
122,2020-04-01,19.6,504458,Kirkcudbright Raingauge,504458,54.84543419,-4.038511682
123,2020-05-01,36.6,504458,Kirkcudbright Raingauge,504458,54.84543419,-4.038511682
124,2020-06-01,91.2,504458,Kirkcudbright Raingauge,504458,54.84543419,-4.038511682
125,2020-07-01,177.4,504458,Kirkcudbright Raingauge,504458,54.84543419,-4.038511682
126,2020-08-01,164.2,504458,Kirkcudbright Raingauge,504458,54.84543419,-4.038511682
127,2020-09-01,106.8,504458,Kirkcudbright Raingauge,504458,54.84543419,-4.038511682
128,2020-10-01,174.6,504458,Kirkcudbright Raingauge,504458,54.84543419,-4.038511682
129,2020-11-01,113.6,504458,Kirkcudbright Raingauge,504458,54.84543419,-4.038511682
130,2020-12-01,158.8,504458,Kirkcudbright Raingauge,504458,54.84543419,-4.038511682
131,2021-01-01,128.8,504458,Kirkcudbright Raingauge,504458,54.84543419,-4.038511682
132,2021-02-01,159.8,504458,Kirkcudbright Raingauge,504458,54.84543419,-4.038511682
133,2021-03-01,78.4,504458,Kirkcudbright Raingauge,504458,54.84543419,-4.038511682
134,2021-04-01,11.0,504458,Kirkcudbright Raingauge,504458,54.84543419,-4.038511682
135,2021-05-01,129.2,504458,Kirkcudbright Raingauge,504458,54.84543419,-4.038511682
136,2021-06-01,33.2,504458,Kirkcudbright Raingauge,504458,54.84543419,-4.038511682
137,2021-07-01,33.2,504458,Kirkcudbright Raingauge,504458,54.84543419,-4.038511682
138,2021-08-01,78.6,504458,Kirkcudbright Raingauge,504458,54.84543419,-4.038511682
139,2021-09-01,89.0,504458,Kirkcudbright Raingauge,504458,54.84543419,-4.038511682
140,2021-10-01,244.8,504458,Kirkcudbright Raingauge,504458,54.84543419,-4.038511682
141,2021-11-01,80.0,504458,Kirkcudbright Raingauge,504458,54.84543419,-4.038511682
142,2021-12-01,94.2,504458,Kirkcudbright Raingauge,504458,54.84543419,-4.038511682
143,2022-01-01,37.4,504458,Kirkcudbright Raingauge,504458,54.84543419,-4.038511682
144,2022-02-01,45.4,504458,Kirkcudbright Raingauge,504458,54.84543419,-4.038511682
0,2010-02-01,0.0,515885,Kirkwall,515885,58.9862236273856,-2.9493528634113
1,2010-03-01,0.0,515885,Kirkwall,515885,58.9862236273856,-2.9493528634113
2,2010-04-01,0.0,515885,Kirkwall,515885,58.9862236273856,-2.9493528634113
3,2010-05-01,0.0,515885,Kirkwall,515885,58.9862236273856,-2.9493528634113
4,2010-06-01,0.0,515885,Kirkwall,515885,58.9862236273856,-2.9493528634113
